"Batch","Eff_Obs","Eff_Exp"
8566,1.9785603609528,1.9711157731774
8567,2.02069190438935,1.99109557441
8568,2.02107103685441,1.98526838320161
8569,1.98596156800606,1.99499151513363
8570,2.02310691035667,2.01017277492244
8571,1.96715633948936,1.96444683630504
8572,1.99708553983007,1.94860830241237
8573,1.9596088030473,1.98126687292183
8574,1.99084730468235,1.9762437620293
8575,1.97451749141706,1.99138490085461
8576,1.98559126871113,2.00503484177215
8577,2.02992013124455,1.95555464343809
8578,1.99106448079783,1.98131360870634
8579,1.97799876963699,1.9826132279101
8580,1.97871657757264,2.02873707685171
8581,1.98159497618248,1.96281465861668
8582,1.99953703091922,1.98479745819955
8583,2.01383076676375,2.00304257133084
8584,1.96563177694707,1.9677289580333
8585,1.97617626029569,1.97898793930583
8586,1.99693001037134,1.95037039939197
8587,1.98422643150065,1.95710654156474
8588,2.01232798374768,1.97889506743142
8589,2.0055184518025,1.97000519920873
8590,1.99163087869735,2.0006530381767
8591,2.01338539846229,1.95418598137931
8592,1.96076257080497,2.00732081492222
8593,1.98247730874214,1.95735561270571
8594,1.99317403075539,1.99136613032468
8595,2.00467605718038,2.00544609465155
8596,1.94879926511026,2.00918422769963
8597,1.97046154945633,1.95219595093256
8598,1.96545487262657,1.97772583194532
8599,1.97545290197139,1.95086021032548
8600,1.96878641969877,1.9608476545424
8601,1.97480681926676,1.97246562116726
8602,1.98689499508212,1.98413520087009
8603,1.98436655350223,1.9525375891536
8604,1.95946661986625,1.98335183436789
8605,1.9728002082521,1.97497864948207
8606,1.99351628590835,1.98940848798473
8607,1.95978353130986,1.95413335879712
8608,1.99560123697878,1.93063467197122
8609,1.95402465459861,1.97671072657646
8610,1.99737664532504,1.9947676668168
8611,1.96611795614449,1.95906175290766
8612,2.00199607501177,1.9651830399729
8613,1.98173871488894,1.96362776238426
8614,1.98202428899188,1.97639863657081
8615,1.99378078882133,1.96323654874953
8616,1.99444418211745,1.99775003395852
8617,1.99714628456479,1.96828448743215
8618,2.00246917884539,1.98913833996351
8619,1.9765512998128,1.97350200024016
8620,1.99833773894868,1.96205564795732
8621,2.00633126355944,1.99901444631977
8622,1.98265215653768,1.98736873916774
8623,1.97862032388484,1.99089130051283
8624,1.99271709790972,1.98731496907023
8625,1.97621426011269,2.00131991118702
8626,1.9665473702832,1.98338415388919
8627,1.96316579123363,1.98725037163941
8628,1.96061643055092,1.96851419391027
8629,1.97751345442834,2.02257083098286
8630,1.97880385758047,1.94541699172082
8631,1.92965605079786,1.97311090672577
8632,1.98770826744975,1.98530804512791
8633,1.96424755203989,1.97796118659102
8634,2.0105386854676,1.99463079966501
8635,1.99153253371381,1.96550355464877
8636,1.95952157540562,1.98430485308097
8637,1.94636900450426,1.95105587673212
8638,1.96169213661721,1.98662106889398
8639,1.97777060685692,2.03494645369553
8640,2.00093158849111,1.98761258192487
8641,1.97525438152948,1.98963695923897
8642,1.97066295474022,1.98199543632894
8643,1.97452043133338,1.99656091408639
8644,2.01178421997599,1.96258362383251
8645,2.02047444929669,1.98714578645384
8646,1.9730660701343,1.94959610428949
8647,1.99010997918784,1.98511302357069
8648,1.98106998513063,1.98483041252868
8649,1.96365563027473,1.98344352213206
8650,1.96628439429034,1.95381983073229
8651,1.96861366422265,1.98085751742758
8652,1.95956813847525,1.97073791016784
8653,1.96046814466983,1.97142237902157
8654,1.99903014253593,1.99407132371967
8655,1.99331840303206,2.00292126012916
8656,1.97561139568331,1.96960215677396
8657,2.00839950241583,1.98042340255097
8658,1.99131845675263,1.9621999888239
8659,1.99101872495197,1.97267383408758
8660,2.00967329548129,1.97946394273225
8661,1.9922708351228,1.96253624844915
8662,1.95081657719167,1.96478576993553
8663,1.99182921437823,1.97709221276585
8664,1.96210178922567,2.01069604946516
8665,1.97355439953073,1.967160640565
8666,1.95681091871088,1.98426609124326
8667,1.97280553406425,1.98136385139271
8668,1.98398982135153,1.99537948839485
8669,1.94928778353781,1.97233273807225
8670,1.97990918515049,1.97340017224554
8671,1.99129748147114,2.01538706032568
8672,1.98804244212908,1.97336642680759
8673,1.95879522768429,1.99689652000148
8674,1.92983577228049,1.97309820093169
8675,2.00279793593828,1.9939403887561
8676,1.98971355593558,1.96420421594925
8677,1.98430325743744,1.97864931669609
8678,2.00647914301752,1.97619119871963
8679,1.98603294507627,1.97346641408777
8680,1.96658174953607,1.97379478963998
8681,1.99243474084527,1.98155932705005
8682,1.98877180277455,1.98847302062988
8683,1.99143399926314,2.0180112181261
8684,1.98013002150369,1.98422160852772
8685,1.97645087795284,1.99901819961601
8686,1.99928409103819,1.97688758090397
8687,1.9829904079938,2.01529094666541
8688,1.95616974660879,1.99869989341553
8689,1.95415615785459,1.9855234045309
8690,1.97385370026152,1.98403028130482
8691,1.98440490543778,1.98896233172607
8692,2.00281426323849,1.98786916009169
8693,1.99734477515916,1.97824518607799
8694,1.9638469299611,1.96943114208415
8695,1.9888096977839,1.97968694188677
8696,1.9546377788533,1.98673440770692
8697,1.92606618286922,1.9410017504438
8698,1.99428739284813,1.94052089212584
8699,1.98720531492842,1.98344260183315
8700,1.96431183559617,1.98555704807763
8701,1.97390464679739,2.00916918366191
8702,1.97080710689065,1.97255280362757
8703,1.93608004249682,1.95103987698086
8704,1.97021771845424,2.00568301037098
8705,1.96881350842005,1.99241397468173
8706,1.96510763921149,2.00525605139592
8707,1.98087176387984,1.97274800694682
8708,1.99334445707323,1.97532452717147
8709,1.97123633137099,1.94422733304942
8710,1.97204406997012,1.97555239559856
8711,2.01724451463495,1.97785710929721
8712,1.98767586083102,2.00791990983486
8713,1.95714288037201,1.99128659488137
8714,1.96750795923832,1.97599069194067
8715,1.97771645521779,1.97098378609232
8716,2.02067317679446,1.97710095392299
8717,1.99759736677247,1.98374432954045
8718,1.97458147472137,1.97512431603249
8719,2.0113822471346,1.93194581221056
8720,1.971164249656,1.99098511586599
8721,1.97543290831444,1.96004425317388
8722,1.97498213718731,1.96498861460658
8723,1.98072219097505,2.00255344077373
8724,1.99446824424851,1.95323819022639
8725,1.97934497918645,1.97144207692088
8726,1.96989699608076,1.97887465425526
8727,1.95707859626057,1.99400083827399
8728,1.9903916913733,2.00179801768191
8729,1.99891585661158,1.94928671398654
8730,1.98856484450528,1.9856256213362
8731,1.98510597870612,1.98447394823627
8732,1.95656610355867,1.962564306358
8733,1.98639993566148,1.97972715666063
8734,1.99837815321708,1.97679683201766
8735,1.99412321167851,1.9643626623201
8736,1.97830738132424,1.98783320874885
8737,1.95391357876369,1.98377475942011
8738,2.02342394221319,1.975989772834
8739,1.99107077051551,1.98722314349584
8740,1.98781504324692,1.99504699104254
8741,2.04618825340564,1.95409743614248
8742,1.98956977902268,1.97681722008434
8743,1.99976304409053,1.97984004365867
8744,1.95031665226618,1.94195979674333
8745,2.01300075036719,1.98455332038192
8746,1.97165345439436,1.99098431726819
8747,1.98833298642186,2.04096185829185
8748,1.93861721024235,1.95956421226702
8749,1.99977078120665,1.9641070102708
8750,2.00348249173689,1.99604445156779
8751,1.95783523002496,2.01047769382469
8752,1.95721310946836,2.01052681841667
8753,1.99181729235422,1.97449183505211
8754,2.01884514711132,1.99078510534215
8755,1.9783209138711,2.0314348611173
8756,1.97319045866942,2.00544655459167
8757,1.98389272106859,1.99154340439408
8758,1.97232121423618,1.95851517030382
8759,1.93215703679707,1.96569005958386
8760,1.95819434266613,1.98033997582129
8761,1.97266892939143,1.99070847590171
8762,2.00981571013334,1.98759591934954
8763,1.97852622044965,1.96608687904752
8764,2.00186828967082,1.96929371818867
8765,1.97509905401518,1.98288948871805
8766,2.01108253829954,1.97429276683201
8767,1.98910116295022,1.96581683422593
8768,1.99588628608842,1.98797423757384
8769,1.9520810421764,1.98868770071385
8770,1.9873557083932,1.94470638536991
8771,1.98699512268509,1.98411701304954
8772,1.95282763283541,1.9749136089791
8773,2.00110263237198,1.99708538290656
8774,1.96106035604798,1.97963665685069
8775,1.96196344579683,1.94927956879088
8776,1.98688682029329,1.98415463078993
8777,2.00799330391619,1.99516561339884
8778,1.99001615222493,2.00360783202213
8779,1.94784758129983,2.00856505581303
8780,2.00900471028974,2.01094928343112
8781,1.97542711958155,1.98904250431462
8782,2.02938419173321,1.97241066712308
8783,1.98975541585896,1.94071359184101
8784,2.0136007369343,1.97900951637353
8785,1.99017790860991,1.99501203243561
8786,1.97430086348882,1.9750070469078
8787,2.0371766548695,1.97011150062269
8788,2.00900033176548,1.98017707565106
8789,1.96245304646733,2.02305754871978
8790,1.98056520007793,1.96684979480604
8791,1.97410604888617,2.00474823464986
8792,1.99914873988039,1.97503335386758
8793,2.03171085452098,1.94892803927867
8794,1.98278809584473,1.97972501139567
8795,2.006257652038,1.97076100876841
8796,1.986653284542,1.99729476096783
8797,2.02852353641182,1.98636249284756
8798,1.96920930709417,1.96031952350602
8799,1.97614694626362,1.96730972690742
8800,1.98823607875287,2.0010880110079
8801,1.97378547701021,1.99336437295821
8802,1.9553481527173,2.00511005130223
8803,2.00679527883724,1.99022361723177
8804,1.98440081089178,1.9687200183057
8805,1.97420512446484,1.97482898416573
8806,1.9488060771962,1.95051833580613
8807,1.97760783961912,1.97247039190811
8808,2.02130931251039,1.98097225287591
8809,1.97299541730088,2.00209789317891
8810,1.95964943110696,2.02422509677289
8811,1.96303676677025,1.9719130620241
8812,1.96298159243697,1.98023016752242
8813,1.98700739903487,2.01290018344864
8814,1.93848226327825,1.97865254388179
8815,2.01022382297127,1.98148384575787
8816,1.9984764274023,1.99310357089347
8817,1.96792269018736,1.98526520962287
8818,1.98421724605111,2.00689411142282
8819,1.99435375011905,2.00019416662349
8820,1.9601955151771,1.98168775187847
8821,1.9615025959417,2.00119722250591
8822,1.98464379751569,1.93964632876261
8823,1.99301434547994,1.9703684461257
8824,1.95438682997122,2.00130441552621
8825,1.96830653123259,1.97025111155956
8826,2.00958168836758,1.98086789258587
8827,1.97101322485469,1.99490052370397
8828,1.97183847943159,1.98882318743972
8829,1.98245771132927,1.97400416543379
8830,1.97872675304436,1.99003327440751
8831,2.01299667271799,2.00967192478709
8832,1.95779559891743,2.0044839796756
8833,1.95006531536539,1.99471440040817
8834,2.00836684467707,1.99273501282398
8835,1.95741966236364,1.973987565336
8836,2.00191922939598,1.96631954759971
8837,1.96418753303734,1.97106874822143
8838,2.03501191366626,1.9646161629316
8839,1.99385344131142,2.00882562435056
8840,1.968364034745,1.98366824632268
8841,1.99206772268775,1.97508064983057
8842,1.96892996204784,2.00135740136101
8843,1.97169394161237,1.95401958117358
8844,2.02565391956272,1.98184172148615
8845,1.98469650767912,1.98024163263886
8846,1.96053276899116,1.96461840340133
8847,1.9938556354997,1.99739976806736
8848,1.9344369119697,1.96857993698488
8849,2.05700186515284,2.00907554097871
8850,1.97612083630472,1.95600340575247
8851,1.98199706465299,1.98338574263413
8852,1.9952872742779,1.99902382006322
8853,1.98963583810734,1.96875760157641
8854,1.95706452996387,1.97636203737611
8855,1.97322398608574,1.95409153437015
8856,1.98763042481955,1.97448796927034
8857,1.99202133746201,2.02852813805316
8858,1.9931257874025,1.9493491296258
8859,1.95756540872015,1.98352540666784
8860,1.99463581704114,1.96585110168508
8861,1.98583705563462,1.95542678400448
8862,1.95975724690972,1.9821801656917
8863,1.96356292673773,1.98557563236878
8864,1.97610661864087,1.96465629324579
8865,1.97301336506804,1.96806830506701
8866,1.97085831819231,1.96404912708361
8867,1.98162037217555,1.98492617867971
8868,2.01536593963933,1.96203284873036
8869,1.95470610050857,1.94315558103941
8870,1.97924541222402,2.0025351821123
8871,1.95977305218549,1.96293299636207
8872,1.97636172939957,1.9777463624037
8873,1.99188657886185,1.97569489288762
8874,1.9608552136345,1.98440531655826
8875,1.99832540243779,1.97547538999286
8876,1.96615457325229,1.97015940273526
8877,1.9712131750223,1.97004627730258
8878,2.00205675081643,2.03613068587039
8879,1.9955741130411,1.96554981214535
8880,1.98356631556649,1.94211685316686
8881,1.94297576722728,1.99169627160203
8882,1.94296993437104,2.002832755563
8883,1.93681831184223,1.99895242047536
8884,1.9883814759086,1.9888890377302
8885,1.98921362523802,2.01762466815768
8886,2.00162361164017,1.9943515126932
8887,1.98998855889353,1.95294026789432
8888,1.9940572901426,1.94744053691005
8889,1.98594319662207,1.98744650819126
8890,1.9675926172413,1.94750374401988
8891,1.98673277999199,1.9784980134586
8892,1.97420749808778,1.95198140353593
8893,1.97063406189274,2.00068081498522
8894,1.98639928263381,1.9728179053291
8895,1.97856560593077,1.99554754893348
8896,1.9646547615128,1.98049136186323
8897,1.97045007235475,1.99452684691277
8898,1.9718170531248,1.97701276933051
8899,1.96692230909347,1.95028053548536
8900,1.98157479798977,1.97337056795674
8901,2.02026861088489,1.99638030678176
8902,1.97256679156165,2.03657616079633
8903,1.94736936172335,1.94171238735819
8904,1.95783674342802,1.99853774853678
8905,1.94575721128906,1.98625162008611
8906,1.97927597227719,1.99143795210031
8907,1.97212145203222,1.97705703565595
8908,1.95441325592476,1.99006805070294
8909,1.98049249581431,2.01496768260761
8910,2.0235118164649,1.9651915714956
8911,1.98979498042975,1.99165040011693
8912,1.95347341985971,1.98263977204997
8913,2.00315434461605,1.94865609727768
8914,1.95819640693186,1.98086388731944
8915,1.95409706216006,1.9464995151348
8916,2.00080414886847,1.95034688539746
8917,1.99476600026765,1.98311771699647
8918,1.98871559888109,1.94883876070163
8919,1.97314333038463,1.96866113276145
8920,2.01249253587028,1.99362323277764
8921,1.98081375952735,1.99002482227886
8922,1.9725850687375,1.97527286852305
8923,1.95997132396296,1.97323690052707
8924,1.98950686691501,2.01000254869363
8925,1.96143017671827,2.03637863924497
8926,1.97085433734576,1.97727264264409
8927,2.02529576435116,1.99913888951959
8928,2.00092090395785,1.94535954952945
8929,1.97633584849358,1.99240285661196
8930,1.99329255974837,2.01222429297554
8931,1.97791519986004,1.97913676215673
8932,1.92325328582314,1.97545884359268
8933,1.99418417658013,1.97408668412231
8934,1.98289435044769,1.98473806852596
8935,2.00342079956688,1.98176260008855
8936,1.95668343059444,1.93395494655642
8937,1.94060842938837,1.99751071908974
8938,1.92969461214279,1.92766519839968
8939,1.99025024459719,1.99206255169531
8940,1.96554053822473,1.98588511260021
8941,2.00420690571936,1.99564866009176
8942,1.95953683786144,1.9586529429138
8943,1.95892769993629,1.94760186318523
8944,1.97592529831787,1.97421828708829
8945,1.93981644590106,1.99242290382674
8946,1.99804652469905,1.97199447422825
8947,1.96885368927965,2.00388009528349
8948,1.93409752240693,1.97389799696916
8949,1.99154255598683,1.98986084757835
8950,1.97663779931601,2.00937222570391
8951,1.96871096340417,2.00258563741271
8952,1.979324845959,1.9646164827704
8953,1.97815657741739,1.94155061283544
8954,1.97372750308083,1.99438205751228
8955,1.95676418618982,1.99381495209569
8956,2.00610829671809,1.98945312179284
8957,2.00731898755156,1.95717551097736
8958,1.98386814894056,1.98631261919752
8959,1.99000711674593,1.95453458037878
8960,1.94636739611502,1.98841187498444
8961,2.01005669542406,2.00221635370906
8962,1.97911178184006,1.97145068826343
8963,1.99893856391863,1.97437998054795
8964,1.98631679706314,1.99171883028926
8965,1.98733444320918,1.97992187660681
8966,1.97261973309756,2.0283989697442
8967,1.950702315694,1.95697444567937
8968,2.01397651619444,1.94758514842069
8969,1.97493664140196,1.96865858798362
8970,1.9986522437605,1.9350777656123
8971,1.98453986200612,1.98299807008381
8972,1.9589210377685,1.98566723053168
8973,1.9647943059073,1.98394215496743
8974,1.97849578392001,1.95940822245432
8975,1.98378158495318,1.96099110384778
8976,1.96456556475654,1.94504650116704
8977,1.96120199099131,2.00967381153006
8978,1.95908220165674,1.97234582534233
8979,2.00951733329445,1.97195894594709
8980,1.98348183452374,1.99289897265754
8981,1.98509509719488,1.97720571191038
8982,1.94610027293781,1.99908521126739
8983,1.97082295784066,1.98642938705994
8984,1.9868909519953,1.94447960645203
8985,1.98380644574192,1.97597264805096
8986,2.01413256586695,1.94870501921535
8987,1.99136141989357,1.98144937754581
8988,1.96635340528041,2.01906329405399
8989,1.9632912034323,2.00309118068734
8990,1.97383367068467,1.98129987268611
8991,1.91885910917753,2.0279830131768
8992,1.99539995941611,1.98597382492757
8993,1.97538798151246,1.95240621575169
8994,1.95910413965739,1.97068162160687
8995,1.98308331357042,2.00534047929768
8996,1.94607546147422,1.9611992226699
8997,1.96460137502772,1.9979602612633
8998,1.97013082659289,1.99562160946175
8999,1.98416819053174,1.98061414991594
9000,1.98978947359811,1.96761534908556
9001,1.94262896367394,2.02305007732009
9002,1.94657213859206,1.97332012720164
9003,1.94816985138337,2.02397038479269
9004,1.9701165013456,2.00474897770579
9005,1.955750436228,1.9851145728399
9006,1.99949216885591,1.96916325522502
9007,1.96820961586916,1.96636039917787
9008,1.97405051087559,2.00542139134731
9009,2.00251945476823,1.97087948050308
9010,1.96810751368281,1.94991258383794
9011,1.95762470420106,2.01625648506053
9012,1.9662191734247,2.00623404319755
9013,1.99027362160687,1.94630923854793
9014,2.00251209345477,1.99011311106876
9015,1.9785167829812,1.99008846647667
9016,1.98811775185101,1.99578481105868
9017,1.97276876645145,1.97611654160664
9018,1.97404392885992,2.01348866534867
9019,1.97894100815772,1.98654801457742
9020,2.0006778999004,1.95491800684575
9021,1.96937973898801,2.00228056602219
9022,2.01790114020465,1.94997098098564
9023,1.99205881816776,1.98111918265069
9024,1.9895292672522,1.92940849159398
9025,1.96310623621788,1.98682100815899
9026,1.9849030723449,1.96411170675715
9027,1.97286493583889,1.97475756775419
9028,1.97864345640923,1.99547021825601
9029,1.98266075379228,1.96382596363743
9030,1.97388724731558,1.98492690209885
9031,2.01005489087288,1.95935160762106
9032,1.9809402962311,1.96360179322241
9033,1.97235747586944,2.0011185319148
9034,1.96277852208805,1.96699877790145
9035,1.99387040485984,2.02062983291069
9036,1.98774919961411,1.98016148469308
9037,1.96967016884092,1.99089090657442
9038,1.99672254473753,1.99961040623156
9039,1.97267673367199,1.96765693050383
9040,1.97708911838776,2.00171760471241
9041,2.00586643166768,1.99811060505934
9042,2.00486060235858,1.99278008434409
9043,1.98075493091012,1.96368751675614
9044,1.97707229444294,1.99418161527834
9045,2.00404070049024,2.01765961898242
9046,1.96882789199489,1.95512492447048
9047,2.00398355222517,1.9867108078457
9048,1.96609851620129,1.99211901551596
9049,1.99507790966311,1.99119062642594
9050,1.99085297352103,1.9666193295508
9051,1.93379987405192,1.99666117178933
9052,1.96562587721444,1.99461919700885
9053,1.97244631039685,1.98515881858133
9054,1.98101502246016,1.99577614058723
9055,1.99170462522262,1.97018382304386
9056,1.95057099626014,1.99028426715797
9057,2.00205038572078,1.95610518716741
9058,1.9638955532597,1.95912175749563
9059,1.98708508927934,1.99935799849083
9060,1.96258140458176,1.99401081455256
9061,1.98441964076239,1.96244796145618
9062,1.99084794511935,1.98776083120289
9063,1.99380949847913,1.97770290149904
9064,1.9930998815145,1.98874353464885
9065,1.98365566731397,1.97977921471364
9066,2.00785404094143,2.01470790048739
9067,1.97510440113408,1.99230274709602
9068,1.97252785109803,1.98502921281062
9069,1.98783633334474,1.98651913694999
9070,1.99217402039023,1.97678365105325
9071,1.96520176635005,1.93323405612865
9072,1.97582423569236,1.97783283450194
9073,1.97407921948105,2.0220842130845
9074,1.97927987907549,1.9815371137826
9075,1.9479721636923,1.98706963294087
9076,1.97098615028497,1.96402843785225
9077,1.97420843938339,1.96698214135852
9078,1.99866677481758,1.9910397865723
9079,1.98191043233904,1.98048574104135
9080,1.94940016122168,1.97042287019013
9081,2.01197422067838,1.97993726992533
9082,2.0095078963566,1.98314301208345
9083,1.98833795218241,2.0078755051991
9084,1.99502578281301,1.98438885493478
9085,1.99713184664812,1.98714690821569
9086,1.9793653199312,1.99136736404711
9087,2.00270971246237,1.99321945455022
9088,1.96335938934824,1.95293671440077
9089,1.97716611995143,1.9580907326041
9090,1.97593814970497,1.96931765565759
9091,1.97286289205224,1.99141332814696
9092,2.00036440543526,1.9815611039522
9093,2.01200986132544,1.99892072521218
9094,1.98385502119077,1.99082093004449
9095,1.95948628308255,1.97881446667235
9096,1.98371740285186,2.00076824162397
9097,1.96496580701755,1.95691261340791
9098,1.98848720650964,2.01519200807896
9099,1.9689394361181,1.97359974437173
9100,2.0135262522786,1.96806139111338
9101,1.96814885298311,1.97001323765694
9102,1.95838097740939,1.99730491654337
9103,1.97890024210088,1.97816118372878
9104,1.97697542878101,2.00560007141662
9105,1.97901901089767,1.98369213755086
9106,1.98055967219109,1.94854339812765
9107,1.96108412980723,1.98385470555065
9108,1.96770339913214,1.98225696092803
9109,1.93355850236264,1.99224431679033
9110,1.98775699934744,2.00015284193308
9111,2.00668113624512,1.99005965433235
9112,2.00435715469567,2.01899187417832
9113,1.96962670316596,2.00442114607494
9114,2.00728667752601,1.98126812281001
9115,1.96779326907117,1.97163856913724
9116,1.99851525507711,1.97230863228106
9117,1.99089402662486,1.96762464101671
9118,1.97613474962275,1.97114373146288
9119,1.9718053038226,1.96584132667946
9120,1.93689795656881,1.96408253093388
9121,1.95160618280928,1.98483119748781
9122,1.99812162484317,1.96679287057927
9123,1.96554965321375,1.99640153059143
9124,2.00527910552495,2.00660531427023
9125,1.95021684512633,1.98483457487343
9126,1.98694745850738,1.97780790745025
9127,2.02152891091759,1.96601088353287
9128,1.98639756525928,1.99230346966861
9129,1.94215006679641,1.9725544707123
9130,1.95713710992286,1.97777231540647
9131,1.98429213856052,1.95753448401815
9132,2.00459767266134,1.92090965319191
9133,1.98919987420927,1.97748868593489
9134,2.00210327652031,1.98407057645321
9135,1.99542764231075,2.02474172658664
9136,1.9906920873371,1.98401040536028
9137,1.98688178228238,1.98787471961089
9138,2.00125583248522,1.98850846538002
9139,1.96120797585761,2.00279740560513
9140,1.99772950762467,1.99393078116195
9141,2.00330658415859,1.98794008707461
9142,2.01658800111565,2.00718164715908
9143,2.01022937488432,1.97964630825182
9144,1.98441898003972,1.998552293036
9145,2.01003307821835,1.97004485166041
9146,1.97173174355616,1.99377234871532
9147,2.02498657894582,1.97616170673017
9148,1.98874518905258,1.9767556619243
9149,1.99289033560525,1.97638827267458
9150,1.99400855975506,1.99202669318007
9151,2.02742603337099,1.97717047994645
9152,1.97329232334283,1.96452299453989
9153,1.97562419221478,1.94638719029735
9154,1.97027562421907,1.98429002268574
9155,1.95325639342691,1.95891937902505
9156,1.97804362617458,2.00493041978216
9157,2.02288976801353,2.00466767226249
9158,1.97989643900464,1.98552816709863
9159,1.98497591470503,2.00737996932491
9160,1.99995403976079,1.96257187382699
9161,1.99836559441255,1.97927701622217
9162,1.9606959650154,1.99386968565483
9163,1.99355141491733,2.00145397913729
9164,1.98366094495561,1.96799594212014
9165,1.99193219056702,2.04408823295758
9166,1.97516065479827,1.98601568248241
9167,1.97205079941048,1.96012576596777
9168,1.97118578701663,1.97973550127799
9169,1.99119183122039,2.0119084644722
9170,1.93854294054387,1.98910261307182
9171,1.99193977220942,1.98226047170289
9172,1.96563110724415,1.97336797767536
9173,2.00309798355773,1.96512652280609
9174,1.97431621680023,1.99024707423867
9175,1.98638000848091,1.97572589025512
9176,1.99946861374798,2.00379913729414
9177,2.00539052177987,1.95270360481794
9178,1.96070130982211,2.02641931555535
9179,1.98347394542239,1.96599745605159
9180,1.98022805800214,2.00060780036629
9181,1.98001430268399,1.98686150238883
9182,1.96123886464017,1.98124606935147
9183,1.97721741191861,1.96405103393388
9184,2.00379797309733,1.97402960594547
9185,2.00526811694189,1.93871056009666
9186,1.94883523242267,1.97040995316073
9187,2.01913598006936,2.00252713250382
9188,1.93152425016391,1.98447177278816
9189,1.97979335726693,2.01406893575415
9190,1.96680828785315,1.98609073999411
9191,1.97750909320114,1.9614197426551
9192,1.9632267676169,1.96906282396611
9193,1.98962802608831,1.94881123057714
9194,2.0059663738189,1.9720438168711
9195,2.01575139251139,1.99044625622422
9196,1.95703397549312,1.99340176068651
9197,2.00467424428907,1.98891977860708
9198,1.9969068919722,1.97038612119776
9199,1.96448391684136,2.02360893161252
9200,1.96605448908229,1.96958048488389
9201,1.97116034061163,1.9986829187856
9202,1.94109432462169,1.99189846563801
9203,1.99086931642087,2.03486728591486
9204,2.01092080533409,1.97471353182648
9205,1.9516685579629,2.04875949664429
9206,1.99685203100088,1.97948669764976
9207,1.98886250388188,1.99648497421447
9208,1.99153046119149,1.98535104720702
9209,1.9731896129805,1.9783170592404
9210,1.99418861045889,1.98137361999614
9211,1.99954629003653,1.97096106137261
9212,1.97418180153491,1.97243478150335
9213,2.00560821133493,1.94610826515624
9214,2.01063404829901,1.98592798919059
9215,1.96952560480413,1.97393563581094
9216,2.00243866469038,1.9838573265022
9217,2.01722115161983,1.96391481212149
9218,1.96447843592368,1.98361588463007
9219,1.99032557700772,1.97180577727657
9220,1.98718043424739,1.97651419772636
9221,1.97432442114337,1.99707924597782
9222,1.99020844123687,2.00953102449176
9223,1.95845400940314,2.01636078018552
9224,2.00188382016806,1.96292869364746
9225,1.98828094077592,1.99311871171557
9226,1.97993807147023,1.9588638541472
9227,2.00145973559372,1.9616895963461
9228,1.98371538308868,1.95719235554191
9229,2.00595899026992,1.97420510639103
9230,1.98376749463597,1.99717353792388
9231,1.98047105028213,1.96096726857577
9232,1.99950375475827,1.95848771940961
9233,1.98313092362023,1.99836330829
9234,2.01135160185399,1.99643199326081
9235,1.99158798070302,1.95802396117544
9236,1.9799437517017,1.9746832032828
9237,1.9603815281045,1.94545787312352
9238,2.00789385905382,1.97777120800459
9239,2.00293179456511,2.00411619103151
9240,1.98314702695287,2.00177652793436
9241,1.95481412418038,1.99301471579847
9242,1.98828249602637,1.95523786889105
9243,1.97522656341555,1.96274041530005
9244,1.94484422127897,2.01895177408712
9245,1.98069964399525,2.02198623149154
9246,1.99439806136182,1.9932480719283
9247,2.01816457205796,1.97510419067569
9248,1.99150785852395,1.95509172454691
9249,1.95472951416292,2.00388179599268
9250,1.97774177020248,2.01042296007112
9251,1.95066489792485,1.98261001297848
9252,2.01646598008245,1.99205343245082
9253,1.95592419737176,1.98095410082917
9254,1.99730867866186,1.99847464524951
9255,1.960011566381,1.97186876244905
9256,1.98312140015336,2.00421819178598
9257,1.99431629048835,1.9861376962676
9258,1.95576623434997,1.94582561744542
9259,1.97272907562642,2.00133295749567
9260,1.98452128610812,1.98688798585372
9261,1.98295142734506,1.96917434529415
9262,1.97339704492996,1.98012460447224
9263,1.98655035341328,1.97355517976468
9264,1.97327912881709,1.99102095409624
9265,1.99870933689491,1.99305917551598
9266,1.99982409610149,1.98587969206828
9267,2.00422193372992,1.9864615205202
9268,1.96743743532956,1.96589717714689
9269,1.94898373373724,1.99635969478389
9270,1.98905936933128,1.96270644587654
9271,1.98756952884647,1.96204950704124
9272,1.97100776182497,2.00583385531094
9273,1.94969301705842,2.00338011602352
9274,1.94538132411438,1.99159117168054
9275,1.98956986290571,1.96254571708504
9276,1.9854247304148,1.99102672732294
9277,2.00274022138302,2.01664236390162
9278,1.99463695782738,2.01949406569425
9279,1.99220051294678,1.98709018510351
9280,2.01934196949508,1.98168274616412
9281,1.97173438333373,2.02052234117376
9282,1.98595218955349,2.02122139057784
9283,1.97947994890116,1.98508199870925
9284,1.98452120683569,1.9629523283989
9285,1.98956685916708,1.95672043273677
9286,1.98166221908271,1.99641713634556
9287,1.96780935955895,1.94818686232992
9288,1.97460465525428,1.99229805360498
9289,1.94897899196124,1.96263347830559
9290,1.99270505219673,1.96231788757851
9291,1.97327878571186,1.96991535608689
9292,1.97518353305569,1.95844471838283
9293,1.94954032118752,2.01121793784775
9294,1.94951157766116,1.91179804162719
9295,1.97701376330068,1.97941673918804
9296,1.99734989346407,2.02563407898688
9297,1.94784916667648,1.98029452235204
9298,1.97838997091627,1.97236414489041
9299,1.96677974594209,1.9574070362316
9300,1.96299026171762,1.98354083819997
9301,1.99275449467323,1.99767170499423
