"V1","V2"
2.00225242256883,2.0021499018992
1.99108494568619,1.99584128509277
1.99449629295952,1.99275800971895
1.9955780680268,1.99708452325629
1.9987509636703,1.99323659232954
1.99648393892923,1.99501627474771
2.00193947315829,1.99376948808194
1.98878933663714,1.99982755296217
2.00421155327835,2.00381292471194
1.98544171432115,1.99574440467793
1.98142048700092,1.99209925452337
1.99741921183306,1.9994027367965
1.97902104327733,1.99608608186006
1.99063204902853,1.99250853214351
2.00208147209591,2.00229008298344
1.99570480539538,1.99194858367388
2.00099755717496,1.99859776255071
2.00185218107154,1.98865571231613
1.99568588037539,2.00070227854896
2.00011114479898,1.99309181333462
1.99821268005344,1.99373526150861
1.99848190436378,1.99541272588468
2.00574851053975,2.00189664989607
1.99918199209158,1.99731747294755
1.99425280843621,1.98942801335915
2.00394990202405,1.99036134660234
1.994624338772,2.00031438482222
1.99301894062444,2.00445473994359
2.00114587008134,1.99120265451019
2.00169301349397,1.99982706424005
2.00291006599347,1.99880593184135
1.99398314730129,1.99294754829021
2.00222692776628,1.9860494603972
2.00137049326167,1.99745398882917
1.99584601073007,1.98648623191764
1.99858182582214,1.99588735707928
1.99440416145243,2.00807234644077
1.9965489644976,1.99448093677889
1.99395310063683,1.99105718986883
1.99583826375613,1.99517912360746
2.00076005608307,2.00178031234216
1.99551884001181,2.00039518037819
1.99130328120092,1.99890721552571
1.99916779538346,1.99981688327741
1.99524725652188,2.00026248097763
1.99656796923281,2.00582314582443
1.99530712148861,1.99296999955737
1.99510367241945,2.00953445788243
1.9995212751925,2.00000384172718
1.9954154313815,1.99386542076138
2.00319623491027,2.00835261407878
2.00101776088157,2.00823385442069
1.98876947725107,1.99602683438798
2.00214239231996,2.00262299350488
1.99914077682067,1.9899848757199
1.99868534991884,1.99750822013395
1.99122391641533,1.99362538282271
1.9994230439614,1.99624254128598
1.99434395170215,1.99565134237716
2.00159945120913,1.98544820604952
1.99185928783391,1.99998590481082
1.99489724878407,1.99308053542287
1.99646168168656,1.99732557697827
